animal_id,intake_date_time,intake_type,animal_type,age,gender,outcome_date_time,days_in_shelter,outcome_month,outcome_year,age_group,breed,is_mix_breed,colour,is_multicolour,is_black,is_white,is_brown,is_yellow,is_gray,outcome_type
64116,2019-07-25 12:57:00,stray,cat,2,female,2019-09-06,42,9,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
64117,2019-07-25 12:57:00,stray,cat,2,female,2019-09-06,42,9,2019,adolescent,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
64118,2019-07-25 12:57:00,stray,cat,2,male,2019-09-06,42,9,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
64119,2019-07-25 13:16:00,stray,cat,2,female,2019-08-23,28,8,2019,adolescent,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
64121,2019-07-25 13:37:00,litter relinquishment,cat,4,female,2019-12-10,137,12,2019,adulthood,domestic short hair,no,black and brown,no,yes,no,yes,no,no,transfer
64122,2019-07-25 13:37:00,litter relinquishment,cat,2,male,2019-08-31,36,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64123,2019-07-25 13:37:00,litter relinquishment,cat,2,female,2019-08-31,36,8,2019,adolescent,domestic long hair,no,white and tabby,no,no,yes,no,no,no,adoption
64124,2019-07-25 13:37:00,litter relinquishment,cat,2,male,2019-09-03,39,9,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64125,2019-07-25 13:37:00,litter relinquishment,cat,2,male,2019-12-13,140,12,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64129,2019-07-25 15:42:00,transfer from other shelter,dog,4,female,2019-07-28,2,7,2019,adulthood,mix,yes,brindle,yes,no,no,no,no,no,adoption
64130,2019-07-25 15:47:00,stray,cat,2,female,2019-09-04,40,9,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64131,2019-07-25 16:07:00,transfer from other shelter,dog,5,female,2019-11-23,120,11,2019,adulthood,mix,yes,white and brown,no,no,yes,yes,no,no,adoption
64132,2019-07-25 16:22:00,stray,cat,7,male,2019-12-05,132,12,2019,adulthood,domestic long hair,no,black,no,yes,no,no,no,no,adoption
64133,2019-07-26 09:25:00,stray,cat,4,female,2019-07-31,4,7,2019,adulthood,domestic short hair,no,calico,yes,no,no,no,no,no,transfer
64134,2019-07-26 12:04:00,stray,dog,3,male,2020-06-04,313,6,2020,adolescent,bully breed,yes,brindle,yes,no,no,no,no,no,reclaimed
64136,2019-07-26 13:00:00,stray,dog,12,male,2019-07-30,3,7,2019,super senior,shih tzu,no,black and white,no,yes,yes,no,no,no,reclaimed
64138,2019-07-26 15:01:00,moving,cat,3,female,2019-08-02,6,8,2019,adolescent,snowshoe,no,white and brown,no,no,yes,yes,no,no,adoption
64142,2019-07-27 14:22:00,stray,cat,3,male,2019-09-27,61,9,2019,adolescent,domestic long hair,no,black and white,no,yes,yes,no,no,no,adoption
64143,2019-07-27 14:27:00,abandoned,cat,2,female,2019-08-17,20,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64144,2019-07-27 14:27:00,abandoned,cat,2,male,2019-08-13,16,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64145,2019-07-27 14:27:00,abandoned,cat,2,female,2019-12-15,140,12,2019,adolescent,domestic medium hair,no,black,no,yes,no,no,no,no,adoption
64146,2019-07-27 14:27:00,abandoned,cat,2,female,2019-08-09,12,8,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
64151,2019-07-28 13:43:00,stray,cat,2,female,2019-09-05,38,9,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64153,2019-07-28 15:33:00,stray,dog,3,female,2019-10-21,84,10,2019,adolescent,labrador retriever,no,black and white,no,yes,yes,no,no,no,adoption
64154,2019-07-29 08:21:00,rabies monitoring,dog,9,female,2019-08-07,8,8,2019,senior,bully breed,yes,black and white,no,yes,yes,no,no,no,reclaimed
64157,2019-07-29 11:39:00,stray,cat,7,male,2019-11-13,106,11,2019,adulthood,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64158,2019-07-29 12:06:00,stray,cat,3,male,2019-08-16,17,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64159,2019-07-29 12:13:00,incompatible with owner lifestyle,cat,8,female,2019-08-17,18,8,2019,senior,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
64163,2019-07-29 12:55:00,moving,dog,13,male,2019-08-17,18,8,2019,super senior,hound/mix,yes,white and black,no,yes,yes,no,no,no,adoption
64164,2019-07-29 12:57:00,moving,dog,11,female,2019-08-17,18,8,2019,super senior,bully breed,yes,black and white,no,yes,yes,no,no,no,adoption
64165,2019-07-29 12:58:00,moving,dog,4,male,2019-11-04,97,11,2019,adulthood,bully breed,yes,black,no,yes,no,no,no,no,reclaimed
64167,2019-07-29 17:05:00,stray,dog,4,female,2019-08-17,18,8,2019,adulthood,boxer,yes,brown and white,no,no,yes,yes,no,no,adoption
64168,2019-07-29 17:28:00,stray,dog,3,male,2019-08-17,18,8,2019,adolescent,labrador retriever,yes,black,no,yes,no,no,no,no,adoption
64169,2019-07-30 08:13:00,stray,cat,2,female,2019-10-24,85,10,2019,adolescent,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
64170,2019-07-30 08:13:00,stray,cat,2,female,2019-12-06,128,12,2019,adolescent,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
64171,2019-07-30 08:13:00,stray,cat,0,unknown,2019-07-31,0,7,2019,puppy/kitten,domestic short hair,no,black,no,yes,no,no,no,no,foster
64172,2019-07-30 09:07:00,stray,cat,7,female,2019-12-03,125,12,2019,adulthood,domestic short hair,no,dilute calico,yes,no,no,no,no,no,adoption
64174,2019-07-30 12:08:00,stray,cat,3,male,2019-08-11,11,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64177,2019-07-30 12:32:00,litter relinquishment,cat,2,female,2019-09-12,43,9,2019,adolescent,domestic short hair,no,grey,no,no,no,no,no,no,adoption
64178,2019-07-30 12:32:00,litter relinquishment,cat,2,female,2019-09-22,53,9,2019,adolescent,domestic short hair,no,grey,no,no,no,no,no,no,adoption
64179,2019-07-30 12:32:00,litter relinquishment,cat,2,female,2019-09-15,46,9,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
64180,2019-07-30 13:12:00,landlord issues,cat,4,female,2019-08-14,14,8,2019,adulthood,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
64182,2019-07-30 17:23:00,incompatible with owner lifestyle,dog,4,male,2019-08-28,28,8,2019,adulthood,bully breed,yes,white,no,no,yes,no,no,no,adoption
64183,2019-07-30 17:23:00,incompatible with owner lifestyle,dog,6,female,2019-08-14,14,8,2019,adulthood,bully breed,yes,tan,no,no,no,no,yes,no,adoption
64185,2019-07-30 17:37:00,allergies,cat,8,female,2019-08-02,2,8,2019,senior,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64186,2019-07-30 20:24:00,police assist,dog,3,female,2019-08-14,14,8,2019,adolescent,pointer/mix,yes,white and black,no,yes,yes,no,no,no,adoption
64187,2019-07-31 13:08:00,stray,cat,4,female,2019-10-04,64,10,2019,adulthood,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
64188,2019-07-31 14:46:00,stray,cat,2,female,2019-09-02,32,9,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,transfer
64190,2019-07-31 14:46:00,stray,cat,2,male,2019-09-02,32,9,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,transfer
64191,2019-08-01 08:12:00,stray,cat,2,male,2019-09-04,33,9,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
64192,2019-08-01 08:34:00,rabies monitoring,dog,9,male,2019-08-08,6,8,2019,senior,bully breed,yes,tan,no,no,no,no,yes,no,reclaimed
64193,2019-08-01 08:42:00,born in shelter,cat,2,male,2019-10-02,61,10,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64194,2019-08-01 08:42:00,born in shelter,cat,2,male,2019-10-01,60,10,2019,adolescent,domestic short hair,no,white and orange,no,no,yes,no,no,no,adoption
64196,2019-08-01 10:51:00,stray,cat,3,female,2019-08-30,28,8,2019,adolescent,domestic short hair,no,white and orange,no,no,yes,no,no,no,adoption
64198,2019-08-01 12:43:00,stray,cat,2,female,2019-08-17,15,8,2019,adolescent,domestic short hair,no,calico,yes,no,no,no,no,no,adoption
64199,2019-08-01 12:43:00,stray,cat,2,male,2019-08-17,15,8,2019,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
64200,2019-08-01 12:47:00,moving,cat,4,male,2019-08-17,15,8,2019,adulthood,domestic short hair,no,grey,no,no,no,no,no,no,adoption
64202,2019-08-01 12:53:00,sick/injured,cat,2,female,2019-09-21,50,9,2019,adolescent,domestic short hair,no,orange,no,no,no,no,no,no,adoption
64203,2019-08-01 13:11:00,stray,cat,5,male,2019-10-29,88,10,2019,adulthood,siamese/mix,yes,cream,no,no,no,no,yes,no,adoption
64205,2019-08-01 14:35:00,stray,dog,6,female,2019-12-02,122,12,2019,adulthood,bully breed,yes,cream,no,no,no,no,yes,no,adoption
64206,2019-08-02 09:45:00,stray,cat,3,female,2019-10-29,87,10,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64207,2019-08-02 09:45:00,stray,cat,2,male,2019-10-23,81,10,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64208,2019-08-02 09:45:00,stray,cat,2,female,2020-01-03,153,1,2020,adolescent,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
64209,2019-08-02 09:45:00,stray,cat,2,female,2019-10-23,81,10,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64210,2019-08-02 09:45:00,stray,cat,2,female,2019-10-27,85,10,2019,adolescent,domestic short hair,no,"black, brown and white",no,yes,yes,yes,no,no,adoption
64211,2019-08-02 09:45:00,stray,cat,2,male,2019-10-23,81,10,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64212,2019-08-02 09:45:00,stray,cat,2,male,2019-10-25,83,10,2019,adolescent,domestic medium hair,no,black,no,yes,no,no,no,no,adoption
64215,2019-08-02 13:13:00,moving,dog,7,male,2019-08-09,6,8,2019,adulthood,bully breed,yes,black and white,no,yes,yes,no,no,no,adoption
64222,2019-08-02 14:28:00,stray,cat,2,female,2019-09-06,34,9,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
64224,2019-08-02 14:31:00,stray,cat,2,male,2019-09-06,34,9,2019,adolescent,manx,no,black and white,no,yes,yes,no,no,no,adoption
64225,2019-08-02 14:40:00,moving,cat,5,female,2019-08-17,14,8,2019,adulthood,domestic short hair,no,tortoiseshell,no,no,no,no,no,no,adoption
64227,2019-08-02 15:38:00,incompatible with other pets,dog,3,female,2019-10-19,77,10,2019,adolescent,coonhound,no,black and tan,no,yes,no,no,yes,no,adoption
64228,2019-08-02 16:12:00,landlord issues,dog,5,female,2019-08-16,13,8,2019,adulthood,yorkshire terrier,no,tan,no,no,no,no,yes,no,adoption
64229,2019-08-02 16:42:00,stray,cat,2,female,2019-09-19,47,9,2019,adolescent,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
64230,2019-08-02 16:42:00,stray,cat,2,male,2019-09-11,39,9,2019,adolescent,domestic short hair,no,buff,no,no,no,no,yes,no,adoption
64231,2019-08-02 16:42:00,stray,cat,2,male,2019-09-13,41,9,2019,adolescent,domestic short hair,no,grey,no,no,no,no,no,no,adoption
64232,2019-08-02 16:42:00,stray,cat,2,female,2019-09-13,41,9,2019,adolescent,domestic long hair,no,grey,no,no,no,no,no,no,adoption
64233,2019-08-02 16:42:00,stray,cat,2,female,2019-09-13,41,9,2019,adolescent,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
64234,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-16,13,8,2019,adolescent,husky,yes,black and white,no,yes,yes,no,no,no,adoption
64244,2019-08-02 17:19:00,stray,dog,3,female,2019-08-03,0,8,2019,adolescent,bernese mountain dog,no,tricolour,no,no,no,no,no,no,reclaimed
64245,2019-08-02 17:22:00,stray,dog,3,female,2020-06-05,307,6,2020,adolescent,german shepherd dog,no,black and tan,no,yes,no,no,yes,no,reclaimed
64246,2019-08-02 14:28:00,stray,cat,2,female,2019-11-03,92,11,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64247,2019-08-02 14:28:00,stray,cat,2,male,2020-03-12,222,3,2020,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64248,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-09,6,8,2019,adolescent,husky,yes,tricolour,no,no,no,no,no,no,adoption
64249,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-14,11,8,2019,adolescent,husky,yes,white and tan,no,no,yes,no,yes,no,adoption
64250,2019-08-02 17:06:00,transfer from other shelter,dog,2,male,2019-08-09,6,8,2019,adolescent,husky,yes,white and tan,no,no,yes,no,yes,no,adoption
64253,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-09,6,8,2019,adolescent,husky,yes,"black, brown and white",no,yes,yes,yes,no,no,adoption
64254,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-27,24,8,2019,adolescent,husky,yes,chocolate,no,no,no,yes,no,no,adoption
64255,2019-08-02 17:06:00,transfer from other shelter,dog,2,female,2019-08-09,6,8,2019,adolescent,husky,yes,black and white,no,yes,yes,no,no,no,adoption
64256,2019-08-02 17:06:00,transfer from other shelter,dog,2,male,2019-08-17,14,8,2019,adolescent,husky,yes,brown and white,no,no,yes,yes,no,no,adoption
64259,2019-08-02 18:54:00,litter relinquishment,cat,2,male,2019-10-22,80,10,2019,adolescent,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
64260,2019-08-02 18:54:00,litter relinquishment,cat,2,male,2019-10-22,80,10,2019,adolescent,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
64261,2019-08-02 18:54:00,litter relinquishment,cat,2,male,2019-10-22,80,10,2019,adolescent,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
64262,2019-08-02 19:29:00,stray,dog,2,male,2019-08-09,6,8,2019,adolescent,hound,yes,white and brown,no,no,yes,yes,no,no,adoption
64263,2019-08-02 19:29:00,stray,dog,2,female,2019-08-08,5,8,2019,adolescent,hound,yes,black,no,yes,no,no,no,no,adoption
64264,2019-08-02 19:29:00,stray,dog,2,male,2019-08-08,5,8,2019,adolescent,hound,yes,brown and white,no,no,yes,yes,no,no,adoption
64265,2019-08-02 19:29:00,stray,dog,2,female,2019-09-07,35,9,2019,adolescent,hound,yes,brown,no,no,no,yes,no,no,adoption
64266,2019-08-03 12:03:00,stray,cat,2,male,2019-08-17,13,8,2019,adolescent,domestic short hair,no,grey,no,no,no,no,no,no,adoption
64268,2019-08-03 12:21:00,incompatible with owner lifestyle,cat,12,male,2019-08-30,26,8,2019,super senior,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
64269,2019-08-03 12:21:00,incompatible with owner lifestyle,cat,12,female,2019-08-30,26,8,2019,super senior,domestic short hair,no,"brown, black and white",no,yes,yes,yes,no,no,adoption
64270,2019-08-03 12:41:00,moving,dog,9,female,2019-08-16,12,8,2019,senior,bloodhound,no,red,no,no,no,yes,no,no,adoption
64271,2019-08-03 13:04:00,moving,cat,5,male,2019-08-08,4,8,2019,adulthood,domestic short hair,no,orange and white,no,no,yes,no,no,no,adoption
64272,2019-08-03 14:23:00,unable to afford,cat,5,male,2019-08-06,2,8,2019,adulthood,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
64273,2019-08-03 14:39:00,unsuitable accommodation,dog,11,female,2019-09-04,31,9,2019,super senior,west highland white terrier,no,white,no,no,yes,no,no,no,adoption
64274,2019-08-03 14:41:00,stray,cat,2,male,2019-08-17,13,8,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
64275,2019-08-03 15:26:00,abandoned,cat,2,female,2019-11-27,115,11,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64276,2019-08-03 15:26:00,stray,dog,6,female,2019-08-04,0,8,2019,adulthood,shep,yes,brindle,yes,no,no,no,no,no,reclaimed
64277,2019-08-03 15:26:00,abandoned,cat,2,male,2019-12-06,124,12,2019,adolescent,domestic short hair,no,grey and white,no,no,yes,no,no,no,adoption
64278,2019-08-03 15:26:00,abandoned,cat,0,unknown,2019-08-04,0,8,2019,puppy/kitten,domestic short hair,no,grey,no,no,no,no,no,no,foster
64279,2019-08-03 16:03:00,stray,dog,4,male,2019-08-05,1,8,2019,adulthood,bully breed,yes,white and tan,no,no,yes,no,yes,no,reclaimed
64280,2019-08-04 13:29:00,stray,cat,2,male,2019-11-09,96,11,2019,adolescent,domestic long hair,no,orange and white,no,no,yes,no,no,no,adoption
64281,2019-08-04 14:26:00,stray,cat,2,female,2019-08-17,12,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64283,2019-08-05 13:55:00,stray,cat,3,male,2019-08-31,25,8,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64284,2019-08-05 13:55:00,stray,cat,3,male,2019-08-31,25,8,2019,adolescent,domestic short hair,no,black,no,yes,no,no,no,no,adoption
64285,2019-08-05 14:23:00,sick/injured,cat,12,female,2019-08-19,13,8,2019,super senior,domestic short hair,no,grey and white,no,no,yes,no,no,no,reclaimed
64287,2019-08-05 15:52:00,allergies,cat,7,female,2019-09-07,32,9,2019,adulthood,domestic short hair,no,black and grey,no,yes,no,no,no,no,adoption
64288,2019-08-05 19:44:00,stray,dog,18,male,2019-08-06,0,8,2019,super senior,shih tzu,no,white and black,no,yes,yes,no,no,no,reclaimed
64290,2019-08-06 00:20:00,sick/injured,cat,4,male,2019-08-14,7,8,2019,adulthood,domestic short hair,no,grey,no,no,no,no,no,no,reclaimed
64292,2019-08-06 12:42:00,unable to afford,cat,2,male,2019-08-17,10,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64293,2019-08-06 12:42:00,unable to afford,cat,2,male,2019-08-17,10,8,2019,adolescent,domestic short hair,no,black and brown,no,yes,no,yes,no,no,adoption
64294,2019-08-06 12:42:00,unable to afford,cat,2,female,2019-08-17,10,8,2019,adolescent,domestic short hair,no,torbie,yes,no,no,no,no,no,adoption
64295,2019-08-06 13:41:00,stray,dog,2,female,2019-08-17,10,8,2019,adolescent,dachshund/mix,yes,black,no,yes,no,no,no,no,adoption
64296,2019-08-06 14:00:00,stray,cat,4,male,2019-08-17,10,8,2019,adulthood,domestic medium hair,no,buff,no,no,no,no,yes,no,adoption
64298,2019-08-06 16:23:00,incompatible with owner lifestyle,cat,2,female,2019-08-17,10,8,2019,adolescent,domestic short hair,no,brown and black,no,yes,no,yes,no,no,adoption
64301,2019-08-06 17:58:00,moving,dog,3,male,2019-08-09,2,8,2019,adolescent,bully breed,yes,brindle,yes,no,no,no,no,no,reclaimed
64302,2019-08-06 18:26:00,stray,dog,3,female,2019-08-07,0,8,2019,adolescent,labrador retriever,no,black,no,yes,no,no,no,no,reclaimed
64304,2019-08-07 12:43:00,landlord issues,dog,8,male,2019-08-17,9,8,2019,senior,mountain cur,no,tan and white,no,no,yes,no,yes,no,adoption
64305,2019-08-07 12:56:00,unsuitable accommodation,dog,3,female,2020-03-18,223,3,2020,adolescent,labrador retriever/bully breed,yes,black,no,yes,no,no,no,no,adoption
64308,2019-08-07 15:51:00,transfer from other shelter,dog,12,male,2019-08-17,9,8,2019,super senior,australian shepherd,no,tan and white,no,no,yes,no,yes,no,adoption
64309,2019-08-07 16:31:00,abandoned,dog,2,male,2019-08-17,9,8,2019,adolescent,mix,yes,tan,no,no,no,no,yes,no,adoption
64310,2019-08-07 16:42:00,abandoned,dog,2,male,2019-08-17,9,8,2019,adolescent,bully breed,yes,brindle,yes,no,no,no,no,no,adoption
64313,2019-08-08 10:21:00,abuse/ neglect,dog,14,female,2019-08-09,0,8,2019,super senior,bouvier des flanders,no,black,no,yes,no,no,no,no,reclaimed
64314,2019-08-08 10:21:00,abuse/ neglect,dog,7,male,2019-08-27,18,8,2019,adulthood,bouvier des flanders,no,black,no,yes,no,no,no,no,transfer
64317,2019-08-08 10:30:00,abuse/ neglect,cat,3,female,2019-08-12,3,8,2019,adolescent,domestic medium hair,no,black,no,yes,no,no,no,no,released to wild
64318,2019-08-08 12:21:00,stray,cat,3,male,2019-08-17,8,8,2019,adolescent,domestic long hair,no,black,no,yes,no,no,no,no,adoption
64319,2019-08-08 12:34:00,stray,cat,4,female,2019-08-17,8,8,2019,adulthood,domestic short hair,no,white and tabby,no,no,yes,no,no,no,adoption
64320,2019-08-08 12:34:00,stray,cat,2,male,2019-09-13,35,9,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64321,2019-08-08 12:34:00,stray,cat,2,female,2019-09-13,35,9,2019,adolescent,domestic short hair,no,white and black,no,yes,yes,no,no,no,adoption
64322,2019-08-08 12:34:00,stray,cat,2,female,2019-09-13,35,9,2019,adolescent,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64323,2019-08-08 12:34:00,stray,cat,4,female,2019-08-17,8,8,2019,adulthood,domestic short hair,no,black and white,no,yes,yes,no,no,no,adoption
64324,2019-08-08 12:58:00,unsuitable accommodation,cat,4,male,2019-08-24,15,8,2019,adulthood,manx,yes,orange,no,no,no,no,no,no,adoption
64325,2019-08-08 14:39:00,stray,cat,4,male,2019-08-24,15,8,2019,adulthood,domestic short hair,no,black,no,yes,no,no,no,no,adoption
